UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,ValidFrom,ValidTo,OperatingCarrierCode,SerialId,AirV,FltNum,D_AirportCode,D_AirportCityCode,D_AirportCountryCode,D_Terminal,D_Time,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,IsNextDayCount,A_Time,EquipType,IsReturn,BI_Pieces,BI_Description,Sector_Group,BaggageInfo,Currency
283,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4032,LHR,LON,GB,5,09:35,MIA,MIA,US,N,0,14:35,380,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
283,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4128,MIA,MIA,US,N,21:35,MCI,MCI,US,C,0,23:52,319,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
283,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4043,MCI,MCI,US,C,16:10,ORD,ORD,US,3,0,17:34,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
283,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4008,ORD,ORD,US,5,20:35,LHR,LON,GB,5,1,10:15,777,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
282,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,AY,7006,LHR,LON,GB,5,15:35,ORD,ORD,US,5,0,18:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
282,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,1582,ORD,ORD,US,3,20:30,MCI,MCI,US,C,0,21:59,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
282,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4503,MCI,MCI,US,C,12:32,MIA,MIA,US,N,0,16:45,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
282,AY,1,1001,2,LHR,MCI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,38,MIA,MIA,US,N,18:50,LHR,LON,GB,3,1,08:35,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
281,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,11:55,ORD,ORD,US,5,0,18:46,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
281,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3373,ORD,ORD,US,3,20:30,TUL,TUL,US,1,0,22:25,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
281,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6147,TUL,TUL,US,N,07:05,CLT,CLT,US,3,0,10:37,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
281,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,18:10,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
280,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4051,LHR,LON,GB,5,15:35,ORD,ORD,US,5,0,18:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
280,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3933,ORD,ORD,US,3,20:30,TUL,TUL,US,1,0,22:25,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
280,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6147,TUL,TUL,US,N,07:05,CLT,CLT,US,3,0,10:37,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
280,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,18:10,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
279,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,3,15:35,ORD,ORD,US,5,0,14:55,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
279,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3373,ORD,ORD,US,3,20:30,TUL,TUL,US,1,0,18:46,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
279,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5002,TUL,TUL,US,1,13:50,CLT,CLT,US,3,0,17:12,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
279,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,3,18:10,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
278,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4051,LHR,LON,GB,3,15:35,ORD,ORD,US,5,0,18:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
278,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3933,ORD,ORD,US,3,20:30,TUL,TUL,US,1,0,22:25,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
278,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5002,TUL,TUL,US,1,13:50,CLT,CLT,US,3,0,17:12,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
278,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,3,18:10,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
277,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5963,LHR,LON,GB,3,12:10,ORD,ORD,US,5,0,15:05,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
277,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3933,ORD,ORD,US,3,20:30,TUL,TUL,US,1,0,22:25,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
277,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5002,TUL,TUL,US,1,13:50,CLT,CLT,US,3,0,17:12,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
277,AY,1,1001,2,LHR,TUL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,3,18:10,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
276,SN,1,3500,2,MAN,NSI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,1,SN,2174,MAN,MAN,GB,1,11:05,BRU,BRU,BE,N,0,13:30,319,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
276,SN,1,3500,2,MAN,NSI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,2,SN,385,BRU,BRU,BE,N,15:00,NSI,NSI,CM,N,0,22:05,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
276,SN,1,3500,2,MAN,NSI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,3,SN,372,NSI,NSI,CM,N,21:50,BRU,BRU,BE,N,1,06:35,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
276,SN,1,3500,2,MAN,NSI,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,4,SN,2173,BRU,BRU,BE,N,09:50,MAN,MAN,GB,1,0,10:15,319,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
275,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,1,SN,2174,MAN,MAN,GB,1,11:05,BRU,BRU,BE,N,0,13:30,319,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
275,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,2,SN,371,BRU,BRU,BE,N,15:00,DLA,DLA,CM,N,0,21:50,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
275,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,3,SN,372,DLA,DLA,CM,N,23:40,BRU,BRU,BE,N,1,06:35,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
275,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,4,SN,2173,BRU,BRU,BE,N,09:50,MAN,MAN,GB,1,0,10:15,319,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
274,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,1,SN,2174,MAN,MAN,GB,1,11:05,BRU,BRU,BE,N,0,13:30,319,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
274,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,2,SN,385,BRU,BRU,BE,N,15:00,DLA,DLA,CM,N,0,23:50,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
274,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,3,SN,372,DLA,DLA,CM,N,23:40,BRU,BRU,BE,N,1,06:35,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
274,SN,1,2500,55,MAN,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,4,SN,2173,BRU,BRU,BE,N,09:50,MAN,MAN,GB,1,0,10:15,319,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
273,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,1,SN,2094,LHR,LON,GB,2,11:05,BRU,BRU,BE,N,0,13:10,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
273,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,2,SN,385,BRU,BRU,BE,N,15:00,DLA,DLA,CM,N,0,23:50,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
273,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,3,SN,372,DLA,DLA,CM,N,23:40,BRU,BRU,BE,N,1,06:35,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
273,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
272,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,1,SN,2094,LHR,LON,GB,2,11:05,BRU,BRU,BE,N,0,13:10,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
272,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,2,SN,371,BRU,BRU,BE,N,15:00,DLA,DLA,CM,N,0,21:50,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
272,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,3,SN,372,DLA,DLA,CM,N,22:40,BRU,BRU,BE,N,1,06:35,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
272,SN,1,2500,55,LHR,DLA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
271,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,14:15,PHL,PHL,US,A,0,17:15,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
271,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3043,PHL,PHL,US,0,18:45,IND,IND,US,N,0,20:53,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
271,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4016,IND,IND,US,N,07:00,ORD,ORD,US,3,0,07:17,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
271,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4016,ORD,ORD,US,5,17:10,LHR,LON,GB,5,1,06:50,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
270,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4051,LHR,LON,GB,5,16:00,ORD,ORD,US,A,0,18:55,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
270,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6857,ORD,ORD,US,0,08:35,IND,IND,US,N,0,10:41,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
270,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6256,IND,IND,US,N,13:54,CLT,CLT,US,3,0,15:33,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
270,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,5,18:10,LHR,LON,GB,5,1,06:50,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
269,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5963,LHR,LON,GB,5,12:10,ORD,ORD,US,A,0,15:05,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
269,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5963,ORD,ORD,US,0,18:45,IND,IND,US,N,0,20:56,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
269,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4503,IND,IND,US,N,10:30,CLT,CLT,US,3,0,12:08,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
269,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,5,18:10,LHR,LON,GB,5,1,06:50,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
268,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,14:15,PHL,PHL,US,A,0,17:15,359,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
268,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5296,PHL,PHL,US,0,18:45,IND,IND,US,N,0,20:53,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
268,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4450,IND,IND,US,N,10:30,CLT,CLT,US,3,0,12:08,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
268,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4016,CLT,CLT,US,5,18:10,LHR,LON,GB,5,1,06:50,789,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
267,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5781,LHR,LON,GB,3,12:05,DFW,DFW,US,D,0,16:35,359,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
267,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6506,DFW,DFW,US,0,19:40,IND,IND,US,N,0,22:45,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
267,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,3448,IND,IND,US,N,17:33,ORD,ORD,US,3,0,17:44,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
267,AY,1,1001,2,LHR,IND,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,ORD,ORD,US,3,18:55,LHR,LON,GB,3,1,08:40,789,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
266,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TP,1,TP,1367,LHR,LON,GB,2,12:25,LIS,LIS,PT,1,0,15:10,319,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
266,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TP,2,TP,11,LIS,LIS,PT,1,17:00,REC,REC,BR,N,0,21:40,339,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
266,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TP,3,TP,16,REC,REC,BR,N,23:10,LIS,LIS,PT,1,1,09:40,339,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
266,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TP,4,TP,1356,LIS,LIS,PT,1,14:40,LHR,LON,GB,2,0,17:30,32Q,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
265,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,,1,TP,1367,LHR,LON,GB,2,12:25,LIS,LIS,PT,1,0,15:10,319,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
265,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,,2,TP,11,LIS,LIS,PT,1,17:00,REC,REC,BR,N,0,21:40,339,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
265,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,,3,TP,16,REC,REC,BR,N,23:10,LIS,LIS,PT,1,1,09:40,339,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
265,TP,1,1001,2,LHR,REC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,,4,TP,1336,LIS,LIS,PT,1,13:05,LHR,LON,GB,S,0,15:45,336,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,1,LH,921,LHR,LON,GB,2,06:30,FRA,FRA,DE,1,0,09:05,32N,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,1,LH,921,LHR,LON,GB,2,06:30,FRA,FRA,DE,1,0,09:05,32N,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,2,LH,594,FRA,FRA,DE,1,11:15,ABV,ABV,NG,N,0,17:25,333,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,2,LH,594,FRA,FRA,DE,1,11:15,ABV,ABV,NG,N,0,17:25,333,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,3,LH,595,ABV,ABV,NG,N,23:10,FRA,FRA,DE,1,1,05:30,333,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,3,LH,595,ABV,ABV,NG,N,23:10,FRA,FRA,DE,1,1,05:30,333,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,4,LH,900,FRA,FRA,DE,1,08:00,LHR,LON,GB,2,0,08:45,32N,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
264,LH,1,1001,2,LHR,ABV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,LH,4,LH,900,FRA,FRA,DE,1,08:00,LHR,LON,GB,2,0,08:45,32N,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
263,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5838,LHR,LON,GB,5,12:35,JFK,JFK,US,N,0,15:40,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
263,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6184,JFK,JFK,US,3,18:30,SAT,SAT,US,N,0,21:41,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
263,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4168,SAT,SAT,US,N,12:30,DFW,DFW,US,3,0,13:45,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
263,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5928,DFW,DFW,US,N,15:05,LHR,LON,GB,3,1,06:20,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
262,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5838,LHR,LON,GB,5,12:35,JFK,JFK,US,N,0,15:40,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
262,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6184,JFK,JFK,US,3,18:30,SAT,SAT,US,N,0,21:41,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
262,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5651,SAT,SAT,US,N,10:40,DFW,DFW,US,3,0,11:53,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
262,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5928,DFW,DFW,US,N,15:05,LHR,LON,GB,3,1,06:20,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
261,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5838,LHR,LON,GB,5,15:45,DFW,DFW,US,N,0,20:10,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
261,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6184,DFW,DFW,US,3,22:25,SAT,SAT,US,N,0,23:30,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
261,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5651,SAT,SAT,US,N,14:35,ORD,ORD,US,3,0,17:34,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
261,AY,1,1001,0,LHR,SAT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5928,ORD,ORD,US,N,19:00,LHR,LON,GB,3,1,08:40,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
260,AC,1,1001,5,LHR,YWG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,1,AC,869,LHR,LON,GB,2,09:30,YYZ,YYZ,CA,1,0,12:30,789,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
260,AC,1,1001,5,LHR,YWG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,2,AC,265,YYZ,YYZ,CA,1,14:25,YWG,YWG,CA,N,0,16:10,223,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
260,AC,1,1001,5,LHR,YWG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,3,AC,266,YWG,YWG,CA,N,12:30,YYZ,YYZ,CA,1,0,16:04,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
260,AC,1,1001,5,LHR,YWG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,4,AC,848,YYZ,YYZ,CA,1,20:30,LHR,LON,GB,2,1,08:30,77W,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
259,SN,1,2500,150,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,1,SN,2094,LHR,LON,GB,2,11:05,BRU,BRU,BE,N,0,13:10,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
259,SN,1,2500,150,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,2,SN,217,BRU,BRU,BE,N,15:15,BJL,BJL,BJ,N,0,20:45,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
259,SN,1,2500,150,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,SN,3,SN,217,BJL,BJL,BJ,N,21:55,BRU,BRU,BE,N,1,06:35,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
