UniqueId,ValCarrier,AirV,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,OfferType,ValidFromDate,ValidToDate,Status,ModifiedBy,OperatingCarrierCode,FltNum,SerialId,D_AirportCode,D_AirportCityCode,D_Terminal,D_AirportCountryCode,D_Time,D_DateTimeStamp,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,A_Time,A_DateTimeStamp,EquipType,IsNextDayCount,IsReturn,BaggageInfo
151,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5077,3,MBJ,MBJ,N,JM,13:04,T13:04:00.000-05:00,JFK,JFK,US,8,16:59,T16:59:00.000-04:00,738,0,TRUE,1 Pcs included
151,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4036,4,JFK,JFK,8,US,18:20,T18:20:00.000-04:00,LHR,LON,GB,3,6:20,T06:20:00.000+01:00,773,1,TRUE,1 Pcs included
150,SN,SN,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2104,1,LHR,LON,2,GB,6:50,T06:50:00.000+01:00,BRU,BRU,BE,N,8:55,T08:55:00.000+02:00,320,0,FALSE,0 Pcs included
150,SN,SN,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,255,2,BRU,BRU,N,BE,11:15,T11:15:00.000+02:00,ABJ,ABJ,CI,N,18:35,T18:35:00.000+00:00,333,0,FALSE,0 Pcs included
150,SN,SN,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,300,3,ABJ,ABJ,N,CI,23:15,T23:15:00.000+00:00,BRU,BRU,BE,N,7:00,T07:00:00.000+02:00,333,1,TRUE,0 Pcs included
150,SN,SN,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2093,4,BRU,BRU,N,BE,9:40,T09:40:00.000+02:00,LHR,LON,GB,2,10:05,T10:05:00.000+01:00,320,0,TRUE,0 Pcs included
149,SN,SN,1,1001,0,MAN,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2184,1,MAN,MAN,1,GB,6:10,T06:10:00.000+01:00,BRU,BRU,BE,N,8:30,T08:30:00.000+02:00,320,0,FALSE,1 Pcs included
149,SN,SN,1,1001,0,MAN,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,465,2,BRU,BRU,N,BE,10:15,T10:15:00.000+02:00,EBB,EBB,UG,N,22:50,T22:50:00.000+03:00,333,0,FALSE,1 Pcs included
149,SN,SN,1,1001,0,MAN,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,455,3,EBB,EBB,N,UG,23:59,T23:59:00.000+03:00,BRU,BRU,BE,N,6:30,T06:30:00.000+02:00,333,1,TRUE,1 Pcs included
149,SN,SN,1,1001,0,MAN,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2173,4,BRU,BRU,N,BE,9:55,T09:55:00.000+02:00,MAN,MAN,GB,1,10:20,T10:20:00.000+01:00,320,0,TRUE,1 Pcs included
148,TP,TP,1,1001,0,LHR,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1357,1,LHR,LON,2,GB,18:30,T18:30:00.000+01:00,LIS,LIS,PT,1,21:05,T21:05:00.000+01:00,32Q,0,FALSE,0 Pcs included
148,TP,TP,1,1001,0,LHR,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,289,2,LIS,LIS,1,PT,23:10,T23:10:00.000+01:00,LAD,LAD,AO,N,7:50,T07:50:00.000+01:00,339,1,FALSE,0 Pcs included
148,TP,TP,1,1001,0,LHR,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,286,3,LAD,LAD,N,AO,22:35,T22:35:00.000+01:00,LIS,LIS,PT,1,5:30,T05:30:00.000+01:00,339,1,TRUE,0 Pcs included
148,TP,TP,1,1001,0,LHR,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1354,4,LIS,LIS,1,PT,8:30,T08:30:00.000+01:00,LGW,LON,GB,2,11:25,T11:25:00.000+01:00,319,0,TRUE,0 Pcs included
146,AY,AY,1,1001,0,LHR,DFW,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5746,1,LHR,LON,5,GB,9:15,T09:15:00.000+01:00,ORD,ORD,US,5,11:50,T11:50:00.000-05:00,788,0,FALSE,0 Pcs included
146,AY,AY,1,1001,0,LHR,DFW,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5746,2,ORD,ORD,3,US,13:15,T13:15:00.000-04:00,DFW,DFW,US,0,15:47,T15:47:00.000-04:00,321,0,FALSE,0 Pcs included
146,AY,AY,1,1001,0,LHR,DFW,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4009,3,DFW,DFW,0,US,19:15,T19:15:00.000-04:00,LHR,LON,GB,5,10:20,T10:20:00.000+01:00,77W,1,TRUE,0 Pcs included
145,AY,AY,1,1001,2,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5914,1,LHR,LON,5,GB,12:35,T12:35:00.000+01:00,MIA,MIA,US,N,17:35,T17:35:00.000-04:00,772,0,FALSE,1 Pcs included
145,AY,AY,1,1001,2,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6879,2,MIA,MIA,N,US,22:45,T22:45:00.000-04:00,KIN,KIN,US,N,0:32,T00:32:00.000-04:00,738,1,FALSE,1 Pcs included
145,AY,AY,1,1001,2,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5076,3,KIN,KIN,N,CA,16:03,T16:03:00.000-04:00,MIA,MIA,US,N,18:00,T18:00:00.000-04:00,738,0,TRUE,1 Pcs included
145,AY,AY,1,1001,2,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,3101,4,MIA,MIA,N,CA,21:20,T21:20:00.000-04:00,LHR,LON,GB,3,10:40,T10:40:00.000+01:00,789,1,TRUE,1 Pcs included
144,AY,AY,1,1001,1,LHR,SLC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,5963,1,LHR,LON,5,GB,11:55,T11:55:00.000+01:00,ORD,ORD,US,5,14:50,T14:50:00.000-05:00,789,0,FALSE,0 Pcs included
144,AY,AY,1,1001,1,LHR,SLC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6793,2,ORD,ORD,3,US,17:45,T17:45:00.000-05:00,SLC,SLC,US,1,20:05,T20:05:00.000-06:00,738,0,FALSE,0 Pcs included
144,AY,AY,1,1001,1,LHR,SLC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6250,3,SLC,SLC,1,US,14:48,T14:48:00.000-06:00,LAX,LAX,US,0,15:35,T15:35:00.000-07:00,CR7,0,TRUE,0 Pcs included
144,AY,AY,1,1001,1,LHR,SLC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6378,4,LAX,LAX,0,US,19:00,T19:00:00.000-07:00,LHR,LON,GB,3,13:10,T13:10:00.000+01:00,77W,1,TRUE,0 Pcs included
143,IB,IB,1,1001,1,LHR,IND,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,7451,1,LHR,LON,5,GB,11:55,T11:55:00.000+01:00,ORD,ORD,US,5,14:50,T14:50:00.000+00:00,744,0,FALSE,0 Pcs included
143,IB,IB,1,1001,1,LHR,IND,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4590,2,ORD,ORD,3,US,16:40,T16:40:00.000+00:00,IND,IND,US,N,18:41,T18:41:00.000+00:00,CR7,0,FALSE,0 Pcs included
143,IB,IB,1,1001,1,LHR,IND,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4767,3,IND,IND,N,US,15:43,T15:43:00.000+00:00,ORD,ORD,US,3,15:51,T15:51:00.000+00:00,CR7,0,TRUE,0 Pcs included
143,IB,IB,1,1001,1,LHR,IND,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4208,4,ORD,ORD,3,US,19:00,T19:00:00.000+00:00,LHR,LON,GB,3,8:40,T08:40:00.000+01:00,772,1,TRUE,0 Pcs included
142,AY,AY,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4051,1,LHR,LON,2,GB,10:25,T10:25:00.000+01:00,ORD,ORD,US,B,13:10,T13:10:00.000+00:00,359,0,FALSE,0 Pcs included
142,AY,AY,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4051,2,ORD,ORD,C,US,15:00,T15:00:00.000+00:00,PIT,PIT,US,N,16:32,T16:32:00.000+00:00,E75,1,FALSE,0 Pcs included
142,AY,AY,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3381,3,PIT,PIT,N,US,19:49,T19:49:00.000+00:00,JFK,JFK,US,N,20:55,T20:55:00.000+00:00,ERD,0,TRUE,0 Pcs included
142,AY,AY,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5839,4,JFK,JFK,N,US,22:00,T22:00:00.000+00:00,LHR,LON,GB,2,10:15,T10:15:00.000+01:00,77W,0,TRUE,0 Pcs included
141,LH,LH,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,7627,1,LHR,LON,2,GB,10:25,T10:25:00.000+01:00,EWR,EWR,US,B,13:10,T13:10:00.000+00:00,787,0,FALSE,0 Pcs included
141,LH,LH,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,7559,2,EWR,EWR,C,US,15:00,T15:00:00.000+00:00,PIT,PIT,US,N,16:32,T16:32:00.000+00:00,CR5,0,FALSE,0 Pcs included
141,LH,LH,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,8797,3,PIT,PIT,N,US,19:49,T19:49:00.000+00:00,IAD,IAD,US,N,20:55,T20:55:00.000+00:00,E7W,0,TRUE,0 Pcs included
141,LH,LH,1,1001,1,LHR,PIT,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,9267,4,IAD,IAD,N,US,22:00,T22:00:00.000+00:00,LHR,LON,GB,2,10:15,T10:15:00.000+01:00,777,1,TRUE,0 Pcs included
140,AY,AY,1,1001,0,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,4064,1,LHR,LON,5,GB,11:25,T11:25:00.000+01:00,JFK,JFK,US,7,14:25,T14:25:00.000-05:00,777,0,FALSE,0 Pcs included
140,AY,AY,1,1001,0,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3078,2,JFK,JFK,8,US,17:00,T17:00:00.000-04:00,SJO,SJO,CR,M,21:30,T21:30:00.000-04:00,738,0,FALSE,0 Pcs included
140,AY,AY,1,1001,0,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5291,3,SJO,SJO,M,CR,23:59,T23:59:00.000-04:00,JFK,JFK,US,8,6:14,T06:14:00.000-04:00,738,0,TRUE,0 Pcs included
140,AY,AY,1,1001,0,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5837,4,JFK,JFK,8,US,10:15,T10:15:00.000-04:00,LHR,LON,GB,3,22:10,T22:10:00.000+01:00,772,1,TRUE,0 Pcs included
139,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5780,1,LHR,LON,3,GB,10:10,T10:10:00.000+01:00,JFK,JFK,US,N,13:15,T13:15:00.000-05:00,772,0,FALSE,0 Pcs included
139,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3289,2,JFK,JFK,N,US,15:35,T15:35:00.000-04:00,CVG,CVG,US,N,17:59,T17:59:00.000-04:00,ERD,0,FALSE,0 Pcs included
139,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5897,3,CVG,CVG,N,US,20:30,T20:30:00.000-04:00,ORD,ORD,US,N,20:43,T20:43:00.000-04:00,ER4,0,TRUE,0 Pcs included
139,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5824,4,ORD,ORD,N,US,22:25,T22:25:00.000-04:00,LHR,LON,GB,3,12:05,T12:05:00.000+01:00,772,1,TRUE,0 Pcs included
138,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5914,1,LHR,LON,3,GB,12:35,T12:35:00.000+01:00,MIA,MIA,US,N,17:35,T17:35:00.000-05:00,772,0,FALSE,0 Pcs included
138,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4338,2,MIA,MIA,N,US,19:35,T19:35:00.000-04:00,CVG,CVG,US,N,22:17,T22:17:00.000-04:00,ER4,0,FALSE,0 Pcs included
138,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5093,3,CVG,CVG,N,US,17:05,T17:05:00.000-04:00,CLT,CLT,US,N,18:35,T18:35:00.000-04:00,CR9,0,TRUE,0 Pcs included
138,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5743,4,CLT,CLT,N,US,20:55,T20:55:00.000-04:00,LHR,LON,GB,3,10:00,T10:00:00.000+01:00,772,1,TRUE,0 Pcs included
137,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,9378,1,LHR,LON,2,GB,9:20,T09:20:00.000+01:00,SFO,SFO,US,I,12:30,T12:30:00.000+00:00,777,0,FALSE,0 Pcs included
137,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,9036,2,SFO,SFO,3,US,17:22,T17:22:00.000+00:00,PDX,PDX,US,N,19:02,T19:02:00.000+00:00,CR7,1,FALSE,0 Pcs included
137,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,7983,3,PDX,PDX,N,US,11:20,T11:20:00.000+00:00,DEN,DEN,US,N,14:54,T14:54:00.000+00:00,738,0,TRUE,0 Pcs included
137,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,7772,4,DEN,DEN,N,US,17:35,T17:35:00.000+00:00,LHR,LON,GB,2,9:40,T09:40:00.000+01:00,787,0,TRUE,0 Pcs included
136,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1357,1,LHR,LON,2,GB,12:20,T12:20:00.000+01:00,IAD,IAD,US,N,15:45,T15:45:00.000+00:00,763,0,FALSE,0 Pcs included
136,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1693,2,IAD,IAD,N,US,17:45,T17:45:00.000+00:00,MSP,MSP,US,1,19:31,T19:31:00.000+00:00,320,1,FALSE,0 Pcs included
136,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1684,3,MSP,MSP,1,US,18:35,T18:35:00.000+00:00,ORD,ORD,US,1,20:10,T20:10:00.000+00:00,320,0,TRUE,0 Pcs included
136,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1366,4,ORD,ORD,1,US,21:05,T21:05:00.000+00:00,LHR,LON,GB,2,11:05,T11:05:00.000+01:00,763,0,TRUE,0 Pcs included
135,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1357,1,LHR,LON,2,GB,10:25,T10:25:00.000+01:00,ORD,ORD,US,5,13:35,T13:35:00.000+00:00,763,0,FALSE,0 Pcs included
135,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1693,2,ORD,ORD,1,US,15:50,T15:50:00.000+00:00,MSP,MSP,US,1,17:16,T17:16:00.000+00:00,320,1,FALSE,0 Pcs included
135,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1684,3,MSP,MSP,1,US,18:35,T18:35:00.000+00:00,ORD,ORD,US,1,20:10,T20:10:00.000+00:00,320,0,TRUE,0 Pcs included
135,LH,LH,1,1001,1,LHR,MSP,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,1366,4,ORD,ORD,1,US,21:05,T21:05:00.000+00:00,LHR,LON,GB,2,11:05,T11:05:00.000+01:00,763,0,TRUE,0 Pcs included
134,TP,TP,1,1001,1,LHR,FNC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1357,1,LHR,LON,2,GB,18:30,T18:30:00.000+01:00,LIS,LIS,PT,1,21:05,T21:05:00.000+01:00,32Q,0,FALSE,0 Pcs included
134,TP,TP,1,1001,1,LHR,FNC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1693,2,LIS,LIS,1,PT,23:15,T23:15:00.000+01:00,FNC,FNC,PT,N,1:00,T01:00:00.000+01:00,320,1,FALSE,0 Pcs included
134,TP,TP,1,1001,1,LHR,FNC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1684,3,FNC,FNC,N,PT,14:20,T14:20:00.000+01:00,LIS,LIS,PT,1,16:00,T16:00:00.000+01:00,319,0,TRUE,0 Pcs included
134,TP,TP,1,1001,1,LHR,FNC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1366,4,LIS,LIS,1,PT,19:55,T19:55:00.000+01:00,LHR,LON,GB,2,22:40,T22:40:00.000+01:00,320,0,TRUE,0 Pcs included
133,AY,AY,1,1001,1,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,4032,1,LHR,LON,5,GB,9:35,T09:35:00.000+01:00,MIA,MIA,US,N,14:35,T14:35:00.000-04:00,380,0,FALSE,1 Pcs included
133,AY,AY,1,1001,1,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4923,2,MIA,MIA,N,US,17:35,T17:35:00.000-04:00,KIN,KIN,JM,N,19:22,T19:22:00.000-04:00,738,0,FALSE,1 Pcs included
133,AY,AY,1,1001,1,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4924,3,KIN,KIN,N,JM,13:58,T13:58:00.000-04:00,MIA,MIA,US,N,15:55,T15:55:00.000-04:00,738,0,TRUE,1 Pcs included
133,AY,AY,1,1001,1,LHR,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4093,4,MIA,MIA,N,US,18:05,T18:05:00.000-04:00,LHR,LON,GB,3,7:45,T07:45:00.000+01:00,772,1,TRUE,1 Pcs included
132,AY,AY,1,1001,0,LHR,RDU,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,5963,1,LHR,LON,5,GB,11:55,T11:55:00.000+01:00,ORD,ORD,US,5,14:50,T14:50:00.000-05:00,789,0,FALSE,0 Pcs included
132,AY,AY,1,1001,0,LHR,RDU,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6168,2,ORD,ORD,3,US,18:45,T18:45:00.000-04:00,RDU,RDU,US,2,21:42,T21:42:00.000-04:00,738,0,FALSE,0 Pcs included
132,AY,AY,1,1001,0,LHR,RDU,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5707,3,RDU,RDU,2,US,17:53,T17:53:00.000-04:00,CLT,CLT,US,N,19:07,T19:07:00.000-04:00,321,0,TRUE,0 Pcs included
132,AY,AY,1,1001,0,LHR,RDU,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5743,4,CLT,CLT,N,US,20:55,T20:55:00.000-04:00,LHR,LON,GB,3,10:00,T10:00:00.000+01:00,772,1,TRUE,0 Pcs included
131,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5943,1,LHR,LON,5,GB,16:00,T16:00:00.000+01:00,ATL,ATL,US,I,20:15,T20:15:00.000-05:00,789,0,FALSE,0 Pcs included
131,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4784,2,ATL,ATL,N,US,16:50,T16:50:00.000-04:00,MIA,MIA,US,N,18:45,T18:45:00.000-04:00,738,0,TRUE,0 Pcs included
131,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3101,3,MIA,MIA,N,US,20:45,T20:45:00.000-04:00,LHR,LON,GB,5,10:25,T10:25:00.000-04:00,789,0,TRUE,0 Pcs included
130,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5943,1,LHR,LON,5,GB,16:00,T16:00:00.000+01:00,ATL,ATL,US,I,20:15,T20:15:00.000-05:00,789,0,FALSE,0 Pcs included
130,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3028,2,ATL,ATL,N,US,16:30,T16:30:00.000-04:00,MIA,MIA,US,N,18:18,T18:18:00.000-04:00,E75,0,TRUE,0 Pcs included
130,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3101,3,MIA,MIA,N,US,21:20,T21:20:00.000-04:00,LHR,LON,GB,3,10:40,T10:40:00.000-04:00,777,0,TRUE,0 Pcs included
129,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5943,1,LHR,LON,5,GB,16:00,T16:00:00.000+01:00,ATL,ATL,US,I,20:15,T20:15:00.000-05:00,789,0,FALSE,0 Pcs included
129,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3028,2,ATL,ATL,N,US,16:30,T16:30:00.000-04:00,MIA,MIA,US,N,18:18,T18:18:00.000-04:00,E75,0,TRUE,0 Pcs included
129,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4028,3,MIA,MIA,N,US,19:30,T19:30:00.000-04:00,LHR,LON,GB,3,9:15,T09:15:00.000-04:00,77W,0,TRUE,0 Pcs included
128,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4029,1,LHR,LON,5,GB,11:50,T11:50:00.000+01:00,MIA,MIA,US,N,16:30,T16:30:00.000-05:00,77W,0,FALSE,1 Pcs included
128,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5089,2,MIA,MIA,N,US,20:10,T20:10:00.000-04:00,CUN,CUN,MX,3,21:00,T21:00:00.000-04:00,738,0,FALSE,1 Pcs included
128,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5092,3,CUN,CUN,3,MX,12:20,T12:20:00.000+00:00,DFW,DFW,US,D,15:15,T15:15:00.000+00:00,321,1,TRUE,0 Pcs included
128,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,5492,4,DFW,DFW,D,US,18:45,T18:45:00.000+00:00,LHR,LON,GB,G,9:50,T09:50:00.000+01:00,781,0,TRUE,0 Pcs included
126,AC,AC,1,1001,0,LHR,BNA,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AC,857,1,LHR,LON,N,GB,10:00,T10:00:00.000+01:00,YYZ,YYZ,US,N,12:45,T12:45:00.000-05:00,77W,0,FALSE,0 Pcs included
126,AC,AC,1,1001,0,LHR,BNA,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AC,7522,2,YYZ,YYZ,N,US,14:10,T14:10:00.000-04:00,BNA,BNA,US,N,15:16,T15:16:00.000-04:00,CRJ,0,FALSE,0 Pcs included
126,AC,AC,1,1001,0,LHR,BNA,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AC,8805,3,BNA,BNA,N,US,16:45,T16:45:00.000-04:00,YYZ,YYZ,US,N,19:45,T19:45:00.000-04:00,CRJ,0,TRUE,0 Pcs included
126,AC,AC,1,1001,0,LHR,BNA,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AC,858,4,YYZ,YYZ,N,US,23:50,T23:50:00.000-04:00,LHR,LON,GB,N,11:50,T11:50:00.000+01:00,789,1,TRUE,0 Pcs included
